file,structure,label_id,arc_length_mm,cross_section_mm2,distance_from_cranial_mm
seg_04,IJV_left,3,0.0,136.3248,36.0000005364418
seg_04,IJV_left,3,2.0,115.4448,34.37884065111759
seg_04,IJV_left,3,4.0,109.6416,32.7580700223422
seg_04,IJV_left,3,6.0,116.3952,30.968805230574496
seg_04,IJV_left,3,8.0,121.20479999999999,29.088397168817988
seg_04,IJV_left,3,10.0,119.49119999999999,27.15961632315974
seg_04,IJV_left,3,12.0,119.4768,25.226824716013525
seg_04,IJV_left,3,14.0,119.9232,23.30546190347145
seg_04,IJV_left,3,16.0,116.8416,21.398573795151346
seg_04,IJV_left,3,18.0,119.52,19.47574350643682
seg_04,IJV_left,3,20.0,116.9568,17.609413351064838
seg_04,IJV_left,3,22.0,118.8,15.81010465766333
seg_04,IJV_left,3,24.0,121.04639999999999,13.965659112701726
seg_04,IJV_left,3,26.0,119.52,12.099727922790517
seg_04,IJV_left,3,28.0,115.2144,10.29812826053382
seg_04,IJV_left,3,30.0,109.4112,8.523399643572164
seg_04,IJV_left,3,32.0,88.344,6.792144481497564
