file,structure,label_id,arc_length_mm,cross_section_mm2,distance_from_cranial_mm
seg_11,IJV_left,3,0.0,73.5552,36.0000005364418
seg_11,IJV_left,3,2.0,57.0816,34.38052841321091
seg_11,IJV_left,3,4.0,55.5984,32.7585668442025
seg_11,IJV_left,3,6.0,59.327999999999996,30.986805272661737
seg_11,IJV_left,3,8.0,62.3232,29.065691875107895
seg_11,IJV_left,3,10.0,59.068799999999996,27.11218935636686
seg_11,IJV_left,3,12.0,56.9952,25.23825754098595
seg_11,IJV_left,3,14.0,57.6288,23.371520474356252
seg_11,IJV_left,3,16.0,54.9504,21.583136681958326
seg_11,IJV_left,3,18.0,55.3104,19.80029116952801
seg_11,IJV_left,3,20.0,57.3264,17.99062696577814
seg_11,IJV_left,3,22.0,57.196799999999996,16.248194725261843
seg_11,IJV_left,3,24.0,60.6672,14.475781288625717
seg_11,IJV_left,3,26.0,62.6256,12.59374789472508
seg_11,IJV_left,3,28.0,61.3152,10.709363452886796
seg_11,IJV_left,3,30.0,59.256,8.865390604793744
seg_11,IJV_left,3,32.0,56.232,7.061599503064605
seg_11,IJV_left,3,34.0,50.8032,5.2780196913600985
